quarter_published,event_date,area,enterprise,enterprise_raw,forestry,forest_quarter,section,allotment_area,subdivision_area,subdivision_area_for_operation,composition,pine_share,age,completeness,bonitet,avg_height,avg_diameter,stock,cut_stock,cut_share,security_category,event_type,severity_ordinal,reason_raw,reason_biotic,reason_abiotic,reason_fire,reason_unclassified,repaired
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Шполянське,132,7,14.2,3.8,3.8,8ДЗ2ЯЗ+КЛГ+ГЗ,0,86,0.80,1,25,26,370,16,0.0432,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,3,10,0.9,,,7ДЗ3ЯЗ+ГЗ,0,89,0.70,1,26,36,310,63,0.2032,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,7,10,0.7,,,4ЯЗ3ЛПД2ГЗ1ДЗ,0,130,0.50,1,29,44,240,23,0.0958,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,12,16,2.1,,,10ДЗ,0,100,0.70,2,26,28,375,34,0.0907,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,61,1,13.8,3.3,3.3,3ДЗ4ЛПД3ГЗ+ЯЗ+КЛГ,0,120,0.80,2,27,40,320,49,0.1531,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,93,7,2.3,,,8ДЗ1ЯЗ1ГЗ,0,81,0.70,1,24,28,290,23,0.0793,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,115,9,2.2,,,9ДЗ1ЯЗ+ГЗ,0,100,0.70,2,24,28,320,32,0.1,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,116,5,1.3,,,10ДЗ+ГЗ,0,86,0.60,2,23,28,240,61,0.2542,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Хлипнівське,132,30,0.9,,,6ДЗ4ЯЗ+ГЗ,0,93,0.60,2,26,30,300,20,0.0667,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,3,5,1.1,,,5ДЗ5ЯЗ+ЛПД+ГЗ+КЛГ,0,91,0.80,1,28,36,430,46,0.107,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,4,16,1.7,,,8ДЗ1ГЗ1ЛПД+ЯЗ+ЧШ+КЛГ,0,81,0.70,1,27,32,310,42,0.1355,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,7,8,2.4,,,4ДЗ5ЯЗ1ГЗ,0,86,0.70,1,26,30,325,65,0.2,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,8,2,2.2,,,8ДЗ2ЯЗ+ГЗ+КЛГ+ЛПД,0,81,0.70,1,27,36,370,55,0.1486,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,15,9,1.9,,,6ДЗ3ЯЗ1ГЗ,0,86,0.80,1,26,32,360,55,0.1528,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,16,9,0.9,,,8СКР1КЛГ1ГЗ+БРС+ЛПД,0,121,0.70,2,26,44,380,51,0.1342,4,ВСР,1,"стовбурові шкідники, хвороби",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,24,8,2.0,,,4ДЗ4ГЗ1КЛГ1ЛПД,0,85,0.70,1,26,30,285,36,0.1263,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,27,9,2.4,,,8ДЗ1ЯЗ1ГЗ,0,100,0.70,2,26,32,320,39,0.1219,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,49,7,1.0,,,9ДЗ1ЛПД,0,81,0.90,1,25,28,390,50,0.1282,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,51,7,2.3,,,6ДЗ1ГЗ1КЛГ2ЛПД,0,80,0.80,1,26,32,310,49,0.1581,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,74,9,4.8,2.8,2.8,10ДЗ+ГЗ,0,83,0.70,1,27,32,350,30,0.0857,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,74,9,4.8,2.0,2.0,10ДЗ+ГЗ,0,83,0.70,1,27,32,350,50,0.1429,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Пехівське,32,10,6.3,2.3,2.3,9ДЗ1ГЗ+ЯЗ+КЛГ,0,81,0.80,2,23,26,280,16,0.0571,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Пехівське,36,1,3.3,,,7ЯЗ2ЛПД1ДЗ+КЛГ,0,56,0.80,1А,23,24,290,12,0.0414,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Пехівське,44,8,3.5,,,7ДЗ3ЯЗ+ЛПД+КЛГ,0,82,0.70,1,25,28,345,17,0.0493,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Пехівське,47,3,2.6,,,4ЛПД3ГЗ2ДЗ1КЛГ,0,90,0.60,1,27,36,260,18,0.0692,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Пехівське,55,4,2.0,,,4ЯЗ3ЛПД2ДЗ1КЛГ,0,65,0.80,1,24,26,310,20,0.0645,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Катеринопільське,1,13,4.3,2.9,2.9,6ДЗ3ГЗ1ЛПД,0,85,0.70,2,22,28,220,23,0.1045,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Катеринопільське,1,13,4.3,1.4,1.4,6ДЗ3ГЗ1ЛПД,0,85,0.70,2,22,28,220,34,0.1545,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Катеринопільське,36,5,5.6,2.9,2.9,10ДЗ+ЛПД,0,96,0.70,2,23,28,280,51,0.1821,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Катеринопільське,36,5,5.6,2.7,2.7,10ДЗ+ЛПД,0,96,0.70,2,23,28,280,44,0.1571,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-02-04,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Катеринопільське,43,5,2.4,,,7ДЗ3ЯЗ,0,86,0.70,2,22,28,265,62,0.234,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Монастирищенське (Жашківське),20,14,4.6,,,5ДЗ5ЯЗ,0,110,0.70,2,27,40,350,60,0.1714,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Синицьке,10,6,10.0,3.4,3.4,10ДЗ,0,86,0.70,1,26,32,350,17,0.0486,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Синицьке,10,6,10.0,3.1,3.1,10ДЗ,0,86,0.70,1,26,32,350,31,0.0886,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Синицьке,10,6,10.0,3.5,3.5,10ДЗ,0,86,0.70,1,26,32,350,25,0.0714,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Синицьке,51,1,24.7,7.8,7.8,4ДЗ3ЯЗ3ГЗ,0,110,0.70,1,30,40,380,22,0.0579,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Синицьке,51,1,24.7,5.9,5.9,4ДЗ3ЯЗ3ГЗ,0,110,0.70,1,30,40,380,26,0.0684,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Синицьке,69,1,23.7,4.0,4.0,6ДЗ3ЯЗ1ГЗ,0,91,0.70,1,27,36,360,25,0.0694,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Синицьке,69,1,23.7,4.0,4.0,6ДЗ3ЯЗ1ГЗ,0,91,0.70,1,27,36,360,15,0.0417,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,53,2,3.4,,,5ЯЗ1ДЗ1ГЗ2ЛПД1КЛГ,0,102,0.80,1,30,40,390,30,0.0769,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,89,2,6.6,2.8,2.8,8ДЗ1ГЗ1ЯЗ,0,100,0.70,1,27,36,360,34,0.0944,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,89,2,6.6,3.8,3.8,8ДЗ1ГЗ1ЯЗ,0,100,0.70,1,27,36,360,35,0.0972,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,90,2,7.0,3.7,3.7,9ДЗ1ЯЗ+ГЗ,0,100,0.70,1,27,32,370,37,0.1,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,90,2,7.0,3.3,3.3,9ДЗ1ЯЗ+ГЗ,0,100,0.70,1,27,32,370,27,0.073,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,100,5,10.2,2.3,2.3,3ДЗ3ЯЗ2ГЗ1ЛПД1КЛГ,0,110,0.70,2,28,40,340,28,0.0824,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,100,5,10.2,3.9,3.9,3ДЗ3ЯЗ2ГЗ1ЛПД1КЛГ,0,110,0.70,2,28,40,340,29,0.0853,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,100,5,10.2,3.2,3.2,3ДЗ3ЯЗ2ГЗ1ЛПД1КЛГ,0,110,0.70,2,28,40,340,31,0.0912,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,100,5,10.2,0.8,0.8,3ДЗ3ЯЗ2ГЗ1ЛПД1КЛГ,0,110,0.70,2,28,40,340,29,0.0853,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,118,1,11.2,1.3,1.3,3ДЗ2ГЗ3ЯЗ1КЛГ1ЛПД,0,90,0.80,1,27,36,300,22,0.0733,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,118,1,11.2,2.2,2.2,3ДЗ2ГЗ3ЯЗ1КЛГ1ЛПД,0,90,0.80,1,27,36,300,21,0.07,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,118,1,11.2,3.9,3.9,3ДЗ2ГЗ3ЯЗ1КЛГ1ЛПД,0,90,0.80,1,27,36,300,21,0.07,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,118,1,11.2,3.8,3.8,3ДЗ2ГЗ3ЯЗ1КЛГ1ЛПД,0,90,0.80,1,27,36,300,22,0.0733,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,128,6,5.9,3.8,3.8,8ДЗ2ЯЗ+ГЗ,0,101,0.70,1,27,32,360,56,0.1556,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,128,6,5.9,2.1,2.1,8ДЗ2ЯЗ+ГЗ,0,101,0.70,1,27,32,360,59,0.1639,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,151,30,5.9,3.1,3.1,10ДЗ,0,84,0.70,1,26,30,350,27,0.0771,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,151,30,5.9,2.8,2.8,10ДЗ,0,84,0.70,1,26,30,350,19,0.0543,3,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,178,2,2.5,,,10ДЗ,0,79,0.60,2,23,28,270,36,0.1333,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Собківське,178,5,3.9,,,10ДЗ+ЯЗ,0,69,0.74,1,23,26,325,15,0.0462,2,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Юрківське,3,8,3.3,,,10ДЧР+ЯЗ+КЛГ,0,43,0.70,1А,20,26,200,35,0.175,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Юрківське,48,2,1.3,,,10ДЗ+ЯЗ+КЛГ,0,56,0.60,1,21,24,210,76,0.3619,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Юрківське,57,1,3.1,,,9ДЗ1ЯЗ,0,86,0.60,1,25,30,310,52,0.1677,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Юрківське,65,4,1.7,,,8ДЗ1КЛГ1ЛПД,0,51,0.70,1,19,24,200,16,0.08,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,11,14,0.7,,,8ДЗ2ЯЗ+ГЗ+КЛГ+БРС,0,81,0.70,1А,28,32,395,73,0.1848,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,13,5,3.3,,,8ДЗ1ГЗ1КЛГ,0,81,0.70,1,27,32,330,43,0.1303,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,22,7,4.1,3.0,3.0,7ДЗ3ЯЗ+ГЗ+ЛПД,0,91,0.70,1,27,32,350,30,0.0857,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,22,7,4.1,1.1,1.1,7ДЗ3ЯЗ+ГЗ+ЛПД,0,91,0.70,1,27,32,350,28,0.08,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,29,6,11.6,5.8,5.8,4ДЗ4ГЗ1КЛГ1ЛПД+ЯЗ,0,80,0.70,1,24,26,270,26,0.0963,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,29,6,11.6,5.8,5.8,4ДЗ4ГЗ1КЛГ1ЛПД+ЯЗ,0,80,0.70,1,24,26,270,29,0.1074,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,72,6,3.1,,,9ДЗ1ЯЗ+ГЗ,0,96,0.80,2,25,36,380,32,0.0842,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Козачанське,72,8,2.9,,,9ДЗ1ЯЗ+ГЗ,0,96,0.80,2,26,36,400,30,0.075,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Шполянське,10,9,4.0,,,10ДЗ+ГЗ,0,91,0.80,1,27,30,410,25,0.061,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Шполянське,34,4,7.0,,,4ДЗ3ЯЗ2ГЗ1ЛПД+БРС,0,90,0.70,1,27,36,330,45,0.1364,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
2026-Q1,2026-03-13,Черкаська,звенигородське надлісництво філія центральний лісовий офіс дп ліси україни,"Звенигородське надлісництво філія ""Центральний лісовий офіс"" ДП ""Ліси України""",Шполянське,67,4,4.1,,,10ДЗ+КЛГ+ГЗ+ЛПД+ЯЗ,0,83,0.80,1,26,28,380,30,0.0789,4,ВСР,1,"хвороби, стовбурові шкідники",1,0,0,0,
